sales_id,product_id,location_id,customer_id,customer_id,location_id,order_id,product_id,order_date,ship_mode,state,region,postal_code,country,city,segment,customer_name,customer_key
174,771,512,175,175,512,CA-2015-118962,771,2015-08-05 00:00:00,Standard Class,California,West,90004,United States,Los Angeles,Consumer,Chad Sievert,CS-12130
175,952,346,341,341,346,US-2015-100853,952,2015-09-14 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Jennifer Braxton,JB-15400
176,220,346,341,341,346,US-2015-100853,220,2015-09-14 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Jennifer Braxton,JB-15400
177,40,421,697,697,421,US-2018-152366,40,2018-04-21 00:00:00,Second Class,Texas,Central,77036,United States,Houston,Consumer,Shirley Jackson,SJ-20500
178,1232,219,357,357,219,US-2016-101511,1232,2016-11-21 00:00:00,Second Class,Ohio,East,43055,United States,Newark,Consumer,Joel Eaton,JE-15745
179,84,219,357,357,219,US-2016-101511,84,2016-11-21 00:00:00,Second Class,Ohio,East,43055,United States,Newark,Consumer,Joel Eaton,JE-15745
180,1412,52,380,380,52,CA-2016-137225,1412,2016-12-15 00:00:00,Standard Class,New York,East,10009,United States,New York City,Home Office,Jim Kriz,JK-15640
181,1542,356,215,215,356,CA-2015-166191,1542,2015-12-05 00:00:00,Second Class,Illinois,Central,62521,United States,Decatur,Corporate,David Kendrick,DK-13150
182,921,356,215,215,356,CA-2015-166191,921,2015-12-05 00:00:00,Second Class,Illinois,Central,62521,United States,Decatur,Corporate,David Kendrick,DK-13150
183,163,379,650,650,379,CA-2015-158274,163,2015-11-19 00:00:00,Second Class,Louisiana,South,71203,United States,Monroe,Home Office,Robert Marley,RM-19675
184,1171,379,650,650,379,CA-2015-158274,1171,2015-11-19 00:00:00,Second Class,Louisiana,South,71203,United States,Monroe,Home Office,Robert Marley,RM-19675
185,882,379,650,650,379,CA-2015-158274,882,2015-11-19 00:00:00,Second Class,Louisiana,South,71203,United States,Monroe,Home Office,Robert Marley,RM-19675
186,263,33,698,698,33,CA-2017-105018,263,2017-11-28 00:00:00,Standard Class,Connecticut,East,6824,United States,Fairfield,Consumer,Sally Knutson,SK-19990
187,1408,514,288,288,514,CA-2015-123260,1408,2015-08-26 00:00:00,Standard Class,California,West,90032,United States,Los Angeles,Home Office,Frank Merwin,FM-14290
188,1267,402,41,41,402,CA-2017-157000,1267,2017-07-16 00:00:00,Standard Class,Texas,Central,75051,United States,Grand Prairie,Corporate,Alice McCarthy,AM-10360
189,1476,402,41,41,402,CA-2017-157000,1476,2017-07-16 00:00:00,Standard Class,Texas,Central,75051,United States,Grand Prairie,Corporate,Alice McCarthy,AM-10360
190,169,55,533,533,55,CA-2016-102281,169,2016-10-12 00:00:00,First Class,New York,East,10035,United States,New York City,Home Office,Mark Packer,MP-17470
191,890,55,533,533,55,CA-2016-102281,890,2016-10-12 00:00:00,First Class,New York,East,10035,United States,New York City,Home Office,Mark Packer,MP-17470
192,1806,55,533,533,55,CA-2016-102281,1806,2016-10-12 00:00:00,First Class,New York,East,10035,United States,New York City,Home Office,Mark Packer,MP-17470
193,168,55,533,533,55,CA-2016-102281,168,2016-10-12 00:00:00,First Class,New York,East,10035,United States,New York City,Home Office,Mark Packer,MP-17470
194,29,55,533,533,55,CA-2016-102281,29,2016-10-12 00:00:00,First Class,New York,East,10035,United States,New York City,Home Office,Mark Packer,MP-17470
195,1291,546,552,552,546,CA-2016-131457,1291,2016-10-31 00:00:00,Standard Class,California,West,92374,United States,Redlands,Corporate,Mary Zewe,MZ-17515
196,329,236,126,126,236,CA-2015-140004,329,2015-03-21 00:00:00,Standard Class,Ohio,East,45011,United States,Hamilton,Consumer,Cassandra Brandow,CB-12025
197,332,236,126,126,236,CA-2015-140004,332,2015-03-21 00:00:00,Standard Class,Ohio,East,45011,United States,Hamilton,Consumer,Cassandra Brandow,CB-12025
198,501,41,781,781,41,CA-2018-107720,501,2018-11-06 00:00:00,Standard Class,New Jersey,East,7090,United States,Westfield,Home Office,Valerie Mitchum,VM-21685
199,1312,80,286,286,80,US-2018-124303,1312,2018-07-06 00:00:00,Standard Class,Pennsylvania,East,19120,United States,Philadelphia,Corporate,Fred Hopkins,FH-14365
200,1656,80,286,286,80,US-2018-124303,1656,2018-07-06 00:00:00,Standard Class,Pennsylvania,East,19120,United States,Philadelphia,Corporate,Fred Hopkins,FH-14365
201,1478,235,485,485,235,CA-2018-105074,1478,2018-06-24 00:00:00,Standard Class,Ohio,East,44312,United States,Akron,Consumer,Maria Bertelson,MB-17305
202,364,462,109,109,462,CA-2015-133690,364,2015-08-03 00:00:00,First Class,Colorado,West,80219,United States,Denver,Consumer,Bruce Stewart,BS-11755
203,366,462,109,109,462,CA-2015-133690,366,2015-08-03 00:00:00,First Class,Colorado,West,80219,United States,Denver,Consumer,Bruce Stewart,BS-11755
204,608,410,456,456,410,US-2018-116701,608,2018-12-17 00:00:00,Second Class,Texas,Central,75220,United States,Dallas,Consumer,Logan Currie,LC-17140
205,549,192,327,327,192,CA-2018-126382,549,2018-06-03 00:00:00,Standard Class,Tennessee,South,37064,United States,Franklin,Corporate,Heather Kirkland,HK-14890
206,1174,521,459,459,521,CA-2018-108329,1174,2018-12-09 00:00:00,Standard Class,California,West,90604,United States,Whittier,Consumer,Laurel Elliston,LE-16810
207,1554,272,372,372,272,CA-2018-135860,1554,2018-12-01 00:00:00,Standard Class,Michigan,Central,48601,United States,Saginaw,Consumer,Joseph Holt,JH-15985
208,1247,272,372,372,272,CA-2018-135860,1247,2018-12-01 00:00:00,Standard Class,Michigan,Central,48601,United States,Saginaw,Consumer,Joseph Holt,JH-15985
209,242,272,372,372,272,CA-2018-135860,242,2018-12-01 00:00:00,Standard Class,Michigan,Central,48601,United States,Saginaw,Consumer,Joseph Holt,JH-15985
210,111,272,372,372,272,CA-2018-135860,111,2018-12-01 00:00:00,Standard Class,Michigan,Central,48601,United States,Saginaw,Consumer,Joseph Holt,JH-15985
211,775,272,372,372,272,CA-2018-135860,775,2018-12-01 00:00:00,Standard Class,Michigan,Central,48601,United States,Saginaw,Consumer,Joseph Holt,JH-15985
212,1079,410,542,542,410,CA-2016-101007,1079,2016-02-09 00:00:00,Second Class,Texas,Central,75220,United States,Dallas,Corporate,Michael Stewart,MS-17980
213,215,234,787,787,234,CA-2016-146262,215,2016-01-02 00:00:00,Standard Class,Ohio,East,44256,United States,Medina,Corporate,Victoria Wilson,VW-21775
214,1215,234,787,787,234,CA-2016-146262,1215,2016-01-02 00:00:00,Standard Class,Ohio,East,44256,United States,Medina,Corporate,Victoria Wilson,VW-21775
215,1485,234,787,787,234,CA-2016-146262,1485,2016-01-02 00:00:00,Standard Class,Ohio,East,44256,United States,Medina,Corporate,Victoria Wilson,VW-21775
216,428,234,787,787,234,CA-2016-146262,428,2016-01-02 00:00:00,Standard Class,Ohio,East,44256,United States,Medina,Corporate,Victoria Wilson,VW-21775
217,1470,234,787,787,234,CA-2016-146262,1470,2016-01-02 00:00:00,Standard Class,Ohio,East,44256,United States,Medina,Corporate,Victoria Wilson,VW-21775
218,1267,514,371,371,514,CA-2017-130162,1267,2017-10-28 00:00:00,Standard Class,California,West,90032,United States,Los Angeles,Consumer,Jonathan Howell,JH-15910
219,102,514,371,371,514,CA-2017-130162,102,2017-10-28 00:00:00,Standard Class,California,West,90032,United States,Los Angeles,Consumer,Jonathan Howell,JH-15910
220,1204,218,342,342,218,CA-2016-169397,1204,2016-12-24 00:00:00,First Class,Ohio,East,43017,United States,Dublin,Consumer,Joni Blumstein,JB-15925
221,1621,218,342,342,218,CA-2016-169397,1621,2016-12-24 00:00:00,First Class,Ohio,East,43017,United States,Dublin,Consumer,Joni Blumstein,JB-15925
222,904,218,342,342,218,CA-2016-169397,904,2016-12-24 00:00:00,First Class,Ohio,East,43017,United States,Dublin,Consumer,Joni Blumstein,JB-15925
223,623,218,342,342,218,CA-2016-169397,623,2016-12-24 00:00:00,First Class,Ohio,East,43017,United States,Dublin,Consumer,Joni Blumstein,JB-15925
224,1529,218,342,342,218,CA-2016-169397,1529,2016-12-24 00:00:00,First Class,Ohio,East,43017,United States,Dublin,Consumer,Joni Blumstein,JB-15925
225,1498,218,342,342,218,CA-2016-169397,1498,2016-12-24 00:00:00,First Class,Ohio,East,43017,United States,Dublin,Consumer,Joni Blumstein,JB-15925
226,1420,267,239,239,267,CA-2016-163055,1420,2016-08-09 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Corporate,David Smith,DS-13180
227,310,267,239,239,267,CA-2016-163055,310,2016-08-09 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Corporate,David Smith,DS-13180
228,1358,267,239,239,267,CA-2016-163055,1358,2016-08-09 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Corporate,David Smith,DS-13180
229,762,205,777,777,205,US-2016-145436,762,2016-02-28 00:00:00,Standard Class,Tennessee,South,38401,United States,Columbia,Consumer,Valerie Dominguez,VD-21670
230,764,205,777,777,205,US-2016-145436,764,2016-02-28 00:00:00,Standard Class,Tennessee,South,38401,United States,Columbia,Consumer,Valerie Dominguez,VD-21670
231,690,123,246,246,123,US-2015-156216,690,2015-09-13 00:00:00,Standard Class,North Carolina,South,28205,United States,Charlotte,Corporate,Erin Ashbrook,EA-14035
232,378,178,179,179,178,US-2018-100930,378,2018-04-07 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Home Office,Christopher Schild,CS-12400
233,370,178,179,179,178,US-2018-100930,370,2018-04-07 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Home Office,Christopher Schild,CS-12400
234,690,178,179,179,178,US-2018-100930,690,2018-04-07 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Home Office,Christopher Schild,CS-12400
235,1541,178,179,179,178,US-2018-100930,1541,2018-04-07 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Home Office,Christopher Schild,CS-12400
236,1031,178,179,179,178,US-2018-100930,1031,2018-04-07 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Home Office,Christopher Schild,CS-12400
237,1837,588,192,192,588,CA-2018-160514,1837,2018-11-12 00:00:00,Standard Class,California,West,95051,United States,Santa Clara,Corporate,David Bremer,DB-13120
238,1752,345,435,435,345,CA-2017-157749,1752,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
239,1042,345,435,435,345,CA-2017-157749,1042,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
240,1504,345,435,435,345,CA-2017-157749,1504,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
241,1320,345,435,435,345,CA-2017-157749,1320,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
242,964,345,435,435,345,CA-2017-157749,964,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
243,546,345,435,435,345,CA-2017-157749,546,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
244,329,345,435,435,345,CA-2017-157749,329,2017-06-04 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Ken Lonsdale,KL-16645
245,743,301,243,243,301,CA-2015-131926,743,2015-06-01 00:00:00,Second Class,Minnesota,Central,55044,United States,Lakeville,Home Office,Dianna Wilson,DW-13480
246,1387,301,243,243,301,CA-2015-131926,1387,2015-06-01 00:00:00,Second Class,Minnesota,Central,55044,United States,Lakeville,Home Office,Dianna Wilson,DW-13480
247,97,301,243,243,301,CA-2015-131926,97,2015-06-01 00:00:00,Second Class,Minnesota,Central,55044,United States,Lakeville,Home Office,Dianna Wilson,DW-13480
248,852,301,243,243,301,CA-2015-131926,852,2015-06-01 00:00:00,Second Class,Minnesota,Central,55044,United States,Lakeville,Home Office,Dianna Wilson,DW-13480
249,1806,301,243,243,301,CA-2015-131926,1806,2015-06-01 00:00:00,Second Class,Minnesota,Central,55044,United States,Lakeville,Home Office,Dianna Wilson,DW-13480
250,760,575,464,464,575,CA-2017-154739,760,2017-12-10 00:00:00,Second Class,California,West,94109,United States,San Francisco,Consumer,Logan Haushalter,LH-17155
251,1660,539,421,421,539,CA-2017-145625,1660,2017-09-11 00:00:00,Standard Class,California,West,92037,United States,San Diego,Consumer,Kelly Collister,KC-16540
252,1031,539,421,421,539,CA-2017-145625,1031,2017-09-11 00:00:00,Standard Class,California,West,92037,United States,San Diego,Consumer,Kelly Collister,KC-16540
253,651,54,220,220,54,CA-2017-146941,651,2017-12-10 00:00:00,First Class,New York,East,10024,United States,New York City,Consumer,Delfina Latchford,DL-13315
254,1590,54,220,220,54,CA-2017-146941,1590,2017-12-10 00:00:00,First Class,New York,East,10024,United States,New York City,Consumer,Delfina Latchford,DL-13315
255,546,346,236,236,346,US-2016-159982,546,2016-11-28 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Dan Reichenbach,DR-12880
256,284,346,236,236,346,US-2016-159982,284,2016-11-28 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Dan Reichenbach,DR-12880
257,1544,346,236,236,346,US-2016-159982,1544,2016-11-28 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Dan Reichenbach,DR-12880
258,1018,346,236,236,346,US-2016-159982,1018,2016-11-28 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Dan Reichenbach,DR-12880
259,1370,52,137,137,52,CA-2018-163139,1370,2018-12-01 00:00:00,Second Class,New York,East,10009,United States,New York City,Consumer,Craig Carreira,CC-12670
260,1380,52,137,137,52,CA-2018-163139,1380,2018-12-01 00:00:00,Second Class,New York,East,10009,United States,New York City,Consumer,Craig Carreira,CC-12670
261,35,52,137,137,52,CA-2018-163139,35,2018-12-01 00:00:00,Second Class,New York,East,10009,United States,New York City,Consumer,Craig Carreira,CC-12670
262,605,428,223,223,428,US-2018-155299,605,2018-06-08 00:00:00,Standard Class,Texas,Central,77506,United States,Pasadena,Corporate,Dorris liebe,Dl-13600
263,987,421,667,667,421,US-2015-106992,987,2015-09-19 00:00:00,Second Class,Texas,Central,77036,United States,Houston,Corporate,Sean Braxton,SB-20290
264,1840,421,667,667,421,US-2015-106992,1840,2015-09-19 00:00:00,Second Class,Texas,Central,77036,United States,Houston,Corporate,Sean Braxton,SB-20290
265,433,345,629,629,345,CA-2017-125318,433,2017-06-06 00:00:00,Standard Class,Illinois,Central,60610,United States,Chicago,Consumer,Roy Collins,RC-19825
266,1095,580,32,32,580,CA-2016-155040,1095,2016-11-10 00:00:00,Standard Class,California,West,94513,United States,Brentwood,Consumer,Alan Hwang,AH-10210
267,1325,114,128,128,114,CA-2018-136826,1325,2018-06-16 00:00:00,Standard Class,North Carolina,South,27514,United States,Chapel Hill,Corporate,Claudia Bergmann,CB-12535
268,276,45,593,593,45,CA-2017-111010,276,2017-01-22 00:00:00,Standard Class,New Jersey,East,7960,United States,Morristown,Consumer,Paul Gonzalez,PG-18895
269,1374,238,124,124,238,US-2018-145366,1374,2018-12-09 00:00:00,Standard Class,Ohio,East,45231,United States,Cincinnati,Corporate,Christine Abelman,CA-12310
270,1340,238,124,124,238,US-2018-145366,1340,2018-12-09 00:00:00,Standard Class,Ohio,East,45231,United States,Cincinnati,Corporate,Christine Abelman,CA-12310
271,100,576,433,433,576,CA-2018-163979,100,2018-12-28 00:00:00,Second Class,California,West,94110,United States,San Francisco,Corporate,Kristen Hastings,KH-16690
272,999,575,318,318,575,CA-2016-155334,999,2016-07-30 00:00:00,First Class,California,West,94109,United States,San Francisco,Consumer,Helen Andreada,HA-14920
273,1351,575,318,318,575,CA-2016-155334,1351,2016-07-30 00:00:00,First Class,California,West,94109,United States,San Francisco,Consumer,Helen Andreada,HA-14920
274,1316,575,318,318,575,CA-2016-155334,1316,2016-07-30 00:00:00,First Class,California,West,94109,United States,San Francisco,Consumer,Helen Andreada,HA-14920
275,130,519,65,65,519,CA-2018-118136,130,2018-09-16 00:00:00,First Class,California,West,90301,United States,Inglewood,Corporate,Barry Blumstein,BB-10990
276,1144,519,65,65,519,CA-2018-118136,1144,2018-09-16 00:00:00,First Class,California,West,90301,United States,Inglewood,Corporate,Barry Blumstein,BB-10990
277,1301,82,23,23,82,CA-2018-132976,1301,2018-10-13 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Andrew Gjertsen,AG-10495
278,99,82,23,23,82,CA-2018-132976,99,2018-10-13 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Andrew Gjertsen,AG-10495
279,588,82,23,23,82,CA-2018-132976,588,2018-10-13 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Andrew Gjertsen,AG-10495
280,197,82,23,23,82,CA-2018-132976,197,2018-10-13 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Andrew Gjertsen,AG-10495
281,1363,423,679,679,423,US-2016-161991,1363,2016-09-26 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Consumer,Steven Cartwright,SC-20725
282,345,423,679,679,423,US-2016-161991,345,2016-09-26 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Consumer,Steven Cartwright,SC-20725
283,315,512,398,398,512,CA-2016-130890,315,2016-11-02 00:00:00,Standard Class,California,West,90004,United States,Los Angeles,Consumer,Jas O'Carroll,JO-15280
284,538,603,739,739,603,CA-2016-130883,538,2016-09-26 00:00:00,Standard Class,Oregon,West,97206,United States,Portland,Consumer,Tracy Blumstein,TB-21520
285,1092,603,739,739,603,CA-2016-130883,1092,2016-09-26 00:00:00,Standard Class,Oregon,West,97206,United States,Portland,Consumer,Tracy Blumstein,TB-21520
286,1818,603,739,739,603,CA-2016-130883,1818,2016-09-26 00:00:00,Standard Class,Oregon,West,97206,United States,Portland,Consumer,Tracy Blumstein,TB-21520
287,717,172,31,31,172,CA-2017-112697,717,2017-12-18 00:00:00,Second Class,Florida,South,33319,United States,Tamarac,Corporate,Alan Haines,AH-10195
288,40,172,31,31,172,CA-2017-112697,40,2017-12-18 00:00:00,Second Class,Florida,South,33319,United States,Tamarac,Corporate,Alan Haines,AH-10195
289,1306,172,31,31,172,CA-2017-112697,1306,2017-12-18 00:00:00,Second Class,Florida,South,33319,United States,Tamarac,Corporate,Alan Haines,AH-10195
